5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
5.96E+01	μm	0.1017	μm	-1.80E-01	nm
0.00E+00	μm	0.2035	μm	-4.45E-01	nm
